Race Index,Placing,Track/Course,Dist.,Race Class,Going,Horse,Draw,Rtg.,Trainer,Gear,Body Wt.,Act. Wt.,Unnamed: 13,jockey_id,season,race_description,Race Sub Index,race_date,race_course,race_wins,first_place_win,second_place_win,third_place_win
594,1/12,"Turf / ""B""",1650,4,GF,ICONICAL,4,45,J Richards,TT,1183,121,,PZ,Current,16/04/2025 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),7,2025-04-16,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
593,10/11,"Turf / ""B""",2200,4,GF,ROSEWOOD FLEETFOOT,10,50,J Richards,B/TT,1132,127,,PZ,Current,16/04/2025 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),8,2025-04-16,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
592,4/12,"Turf / ""B""",1000,5,GF,PATCH OF WATCH,5,33,K L Man,B/TT,1227,127,,PZ,Current,16/04/2025 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),9,2025-04-16,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
591,2/14,"Turf / ""C""",1400,3,G,LIGHT YEARS CHARM,11,75,D Eustace,XB,1220,132,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),1,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
590,4/12,"Turf / ""C""",1800,3,G,PACKING TURBINE,10,72,P C Ng,TT,1130,130,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),2,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
589,8/14,"Turf / ""C""",1000,3,G,ONE MORE,8,71,M Newnham,XB1,1051,129,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),3,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
588,3/9,"Turf / ""C""",1400,1,G,TAJ DRAGON,7,103,P C Ng,,1049,122,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),4,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
586,1/14,"Turf / ""C""",1400,4,G,WITH A SMILE,12,53,W Y So,TT,1171,128,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),5,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
585,4/10,"Turf / ""C""",1200,2,G,GLORY ELITE,5,84,K H Ting,H,1223,122,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),6,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
584,4/12,"Turf / ""C""",1200,4,G,HONEST WITNESS,2,52,D A Hayes,,1076,127,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),7,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
583,8/12,"Turf / ""C""",1200,5,G,CIRCUIT TEN,10,35,W Y So,TT,1029,130,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),8,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
582,6/14,"Turf / ""C""",1000,4,G,THRIVING BROTHERS,9,58,C H Yip,B-/XB-/TT,1095,133,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),9,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
581,1/6,"Turf / ""C""",1000,GRIFFIN,G,THE ALL OUT,6,,J Richards,TT1,1267,121,,PZ,Current,13/04/2025 Sha Tin Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),10,2025-04-13,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
570,3/13,"Turf / ""B+2""",1400,3,G,THE BOOM BOX,2,75,W Y So,,1125,135,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),1,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
569,12/14,"Turf / ""B+2""",1400,4,G,AUTUMN VIBES,9,53,J Richards,SB/TT,1145,130,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),2,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
567,3/13,"Turf / ""B+2""",1200,3,G,LO PAN SPIRIT,11,64,K H Ting,B/TT,1216,121,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),3,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
565,5/14,"Turf / ""B+2""",1600,4,G,BEAUTY VIVA,10,60,P C Ng,B-/SR-,1130,135,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),4,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
563,10/14,"Turf / ""B+2""",1400,5,G,MANYTHANKS FOREVER,3,37,W Y So,TT,1092,134,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),5,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
562,4/14,"Turf / ""B+2""",2000,5,G,SUPER HONG KONG,11,34,C H Yip,V/TT,1064,129,,PZ,Current,06/04/2025 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),6,2025-04-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
561,12/12,"Turf / ""C+3""",1200,3,GF,VIEW OF THE WORLD,6,72,C H Yip,TT,1078,132,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),1,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
560,1/11,"Turf / ""C+3""",1650,3,GF,AESTHETICISM,2,66,P C Ng,,1069,121,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),2,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
559,6/12,"Turf / ""C+3""",1200,4,GF,STAR BROSE,11,52,D A Hayes,,1187,128,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),3,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
558,11/12,"Turf / ""C+3""",1650,4,GF,VIVA GRACIOUSNESS,10,60,A S Cruz,TT,1092,135,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),4,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
557,9/12,"Turf / ""C+3""",1000,4,GF,HEROIC MASTER,10,60,F C Lor,B/TT,1080,135,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),5,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
556,,"Turf / ""C+3""",1200,4,GF,HAPPY SHOOTER,3,49,C S Shum,TT,1253,126,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),6,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
554,7/12,"Turf / ""C+3""",1200,5,GF,TALENTS SUPREMO,10,37,W K Mo,V/TT,1111,132,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),7,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
553,8/12,"Turf / ""C+3""",1650,4,GF,VIVA CHALEUR,8,47,P C Ng,PC-/H/TT,1075,122,,PZ,Current,02/04/2025 Happy Valley Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),8,2025-04-02,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
552,1/12,"Turf / ""A+3""",1400,3,G,ANOTHER WORLD,6,64,T P Yung,CP,1113,122,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),1,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
551,7/11,"Turf / ""A+3""",1200,3,G,SUNNY DA BEST,7,67,W Y So,TT,1167,123,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),2,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
549,1/7,"Turf / ""A+3""",1200,G2,G,KA YING RISING,6,132,D A Hayes,,1127,128,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),3,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
548,1/11,"Turf / ""A+3""",1000,3,G,LA FORZA,9,67,J Richards,B/TT,1100,123,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),4,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
547,2/12,"Turf / ""A+3""",1600,G2,G,GALAXY PATCH,9,124,P C Ng,,1158,123,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),5,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
546,3/14,"Turf / ""A+3""",1200,4,G,WITH A SMILE,4,53,W Y So,TT,1180,129,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),6,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
545,14/14,"Turf / ""A+3""",1200,4,G,KA YING GLORY,2,52,D A Hayes,TT1,1184,127,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),7,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
544,2/7,"Turf / ""A+3""",1200,2,G,BOTTOMUPTOGETHER,3,91,F C Lor,TT,1053,129,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),8,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
543,7/14,"Turf / ""A+3""",2000,4,G,VOLCANIC SPARK,6,58,P F Yiu,B,1094,135,,PZ,Current,30/03/2025 Sha Tin Jockey Challenge 1 Points :52 (Win 3 2nd 2 3rd 1),9,2025-03-30,Sha Tin Jockey Jockey Challenge,(Win 3 2nd 2 3rd 1,3,2,1
415,,"Turf / ""C""",1800,3,G,SILVERY BREEZE,2,71,D Eustace,B/TT,1120,126,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),1,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
414,4/8,"Turf / ""C""",1200,1,G,COPARTNER PRANCE,4,103,K W Lui,XB,1122,130,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),2,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
413,1/14,"Turf / ""C""",1400,3,G,LIGHT YEARS CHARM,13,65,D Eustace,XB,1226,124,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),3,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
412,3/12,"Turf / ""C""",1200,4,G,SIGHT DREAMER,5,52,J Size,TT1,1304,128,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),4,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
411,3/12,"Turf / ""C""",1200,4,G,AUTUMN VIBES,3,52,J Richards,TT1,1144,127,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),5,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
409,1/13,"Turf / ""C""",1000,4,G,LA FORZA,7,57,J Richards,CP-/B1/TT,1109,131,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),6,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
408,2/14,"Turf / ""C""",1400,4,G,MASTER TRILLION,7,58,F C Lor,B,1060,135,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),7,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
407,11/14,"Turf / ""C""",1400,5,G,LUCKY MAN,5,40,D A Hayes,BO/H,1100,135,,PZ,Current,09/02/2025 Sha Tin Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),8,2025-02-09,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
406,8/12,"Turf / ""A""",1200,3,G,VIEW OF THE WORLD,11,72,C H Yip,TT,1116,127,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),1,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
405,1/12,"Turf / ""A""",1650,3,G,SOLEIL FIGHTER,5,71,D A Hayes,XB,1120,127,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),2,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
404,3/12,"Turf / ""A""",1000,3,G,HEROIC MASTER,12,64,F C Lor,B/TT,1081,122,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),3,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
403,1/12,"Turf / ""A""",1800,4,G,NORTHERN BEAST,1,56,D J Hall,V,1139,134,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),4,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
402,2/12,"Turf / ""A""",1200,4,G,GOLDEN RISE,10,56,J Size,B,1040,132,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),5,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
401,6/8,"Turf / ""A""",1650,2,G,MOMENTS IN TIME,8,100,C S Shum,TT,1092,135,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),6,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
398,6/12,"Turf / ""A""",1650,5,G,SUPER BABY,3,40,M Newnham,TT,1156,135,,PZ,Current,05/02/2025 Happy Valley Jockey Challenge 1 Points :34 (Win 2 2nd 1 3rd 1),7,2025-02-05,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 1,2,1,1
397,1/14,"Turf / ""B+2""",1400,3,G,PACKING ANGEL,10,72,K W Lui,TT,1114,131,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),1,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
396,2/14,"Turf / ""B+2""",1200,3,G,SUNNY DA BEST,6,64,W Y So,TT,1167,120,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),2,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
395,3/14,"Turf / ""B+2""",1600,3,G,SILVERY BREEZE,12,71,D Eustace,B/TT,1129,127,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),3,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
394,3/14,"Turf / ""B+2""",1600,4YO,G,PACKING HERMOD,6,93,K W Lui,,1121,126,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),4,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
393,1/14,"Turf / ""B+2""",1200,4,G,YEE CHEONG GLORY,4,52,J Richards,TT1,1163,130,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),5,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
392,6/11,"Turf / ""B+2""",1400,2,G,YOUNG CHAMPION,6,89,J Size,E/B1,1120,123,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),6,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
391,11/14,"Turf / ""B+2""",1400,4,G,ATOMIC BEAUTY,3,46,A S Cruz,V/TT,1189,121,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),7,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
390,3/11,"Turf / ""B+2""",1800,G3,G,ENSUED,10,105,J Size,,1065,125,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),8,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
389,6/14,"Turf / ""B+2""",1600,4,G,SWEET SMILE,2,45,J Size,H,1022,120,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),9,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
387,11/14,"Turf / ""B+2""",1200,5,G,STERLING WONGCHOY,7,38,D J Whyte,B/XB,1058,133,,PZ,Current,31/01/2025 Sha Tin Jockey Challenge 1 Points :42 (Win 2 2nd 1 3rd 3),10,2025-01-31,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 1 3rd 3,2,1,3
386,7/14,AWT,1650,3,GD,FIGHTING MACHINE,13,69,P C Ng,SR/V,1080,126,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),1,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
385,3/14,"Turf / ""A+3""",1200,3,G,CHATEAUNEUF,12,70,D A Hayes,B/TT,1216,130,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),2,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
384,3/12,"Turf / ""A+3""",1000,3,G,SPARKLING FELLOW,11,66,D J Hall,,1143,124,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),3,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
383,1/9,"Turf / ""A+3""",1200,2,G,GORGEOUS WIN,7,90,C S Shum,TT,1180,129,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),4,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
382,3/14,AWT,1650,4,GD,LUCKY TOUCH,5,58,J Richards,B/TT,1131,134,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),5,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
381,1/14,"Turf / ""A+3""",1400,4,G,YUEN LONG ELITE,5,57,K L Man,B1/TT,1140,134,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),6,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
380,6/14,"Turf / ""A+3""",2000,4,G,SERANGOON,11,53,A S Cruz,CP/TT,1108,129,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),7,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
379,1/14,"Turf / ""A+3""",1000,4,G,MAGNIFIQUE,10,52,D J Hall,,1277,127,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),8,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
378,1/8,"Turf / ""A+3""",1600,2,G,SUNLIGHT POWER,1,86,P F Yiu,CP/H,1109,121,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),9,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
377,12/14,"Turf / ""A+3""",1400,5,G,EVER SMART,14,39,F C Lor,TT,1142,134,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),10,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
376,2/14,AWT,1650,5,SE,YODA'S CHOICE,8,39,P C Ng,CP/TT,1116,134,,PZ,Current,26/01/2025 Sha Tin Jockey Challenge 1 Points :66 (Win 4 2nd 1 3rd 3),11,2025-01-26,Sha Tin Jockey Jockey Challenge,(Win 4 2nd 1 3rd 3,4,1,3
375,1/12,"Turf / ""C""",1200,3,G,VIEW OF THE WORLD,5,65,C H Yip,TT,1098,125,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),1,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
374,7/12,"Turf / ""C""",1200,3,G,RIDING TOGETHER,8,66,D Eustace,XB/TT1,1142,124,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),2,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
373,2/12,"Turf / ""C""",1800,3,G,AESTHETICISM,7,65,P C Ng,,1073,122,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),3,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
372,6/12,"Turf / ""C""",1650,4,G,FIREFOOT,10,50,W Y So,TT,1152,127,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),4,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
371,2/12,"Turf / ""C""",1200,4,G,SIGHT HAPPY,2,53,D A Hayes,CP,1126,128,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),5,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
370,4/12,"Turf / ""C""",1650,4,G,BEAUTY ALLIANCE,6,57,J Size,,1186,135,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),6,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
369,1/12,"Turf / ""C""",1200,4,G,SPIRIT OF PEACE,6,52,J Size,,1052,127,,PZ,Current,22/01/2025 Happy Valley Jockey Challenge 1 Points :36 (Win 2 2nd 2 3rd 0),7,2025-01-22,Happy Valley Jockey Challenge,(Win 2 2nd 2 3rd 0,2,2,0
365,3/14,"Turf / ""A""",2000,2,GF,STUNNING PEACH,12,86,A S Cruz,TT,1051,130,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),1,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
364,6/14,"Turf / ""A""",1400,3,GF,ROMANTIC SON,7,66,D A Hayes,,1185,121,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),2,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
363,5/8,"Turf / ""A""",1600,G1,GF,BEAUTY ETERNAL,8,119,J Size,E,1226,126,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),3,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
362,3/14,"Turf / ""A""",1400,3,GF,LIGHT YEARS CHARM,1,64,D Eustace,XB,1220,121,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),4,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
361,1/8,"Turf / ""A""",1200,G1,G,KA YING RISING,8,128,D A Hayes,,1137,126,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),5,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
360,1/14,"Turf / ""A""",1400,4,G,MR ENERGIA,14,55,D J Hall,B,1120,130,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),6,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
357,6/14,"Turf / ""A""",1200,4,G,WITH A SMILE,1,52,W Y So,TT1,1162,127,,PZ,Current,19/01/2025 Sha Tin Jockey Challenge 1 Points :32 (Win 2 2nd 0 3rd 2),7,2025-01-19,Sha Tin Jockey Jockey Challenge,(Win 2 2nd 0 3rd 2,2,0,2
355,2/12,"Turf / ""B""",1200,3,G,AURORA LADY,7,80,P C Ng,CP/TT,1178,135,,PZ,Current,15/01/2025 Happy Valley Jockey Challenge 1 Points :38 (Win 2 2nd 1 3rd 2),1,2025-01-15,Happy Valley Jockey Challenge,(Win 2 2nd 1 3rd 2,2,1,2
