Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
10,5,ROCKET PROUD  (CL392),G Mosse,B/TT,Settled midfield 3 deep with cover. Peeled out early in the final stretch but only plodded to the line.,2012-01-04,2
11,11,CAGA SPIRIT  (CK287),Y T Cheng,--,"Taken back from a wide gate and settled with the backmakers, 2 deep with cover. Badly held up early in the straight and was severely checked off heels. Never recovered.",2012-01-04,2
12,7,NATURAL FLAME  (CK016),M L Yeung,XB-/B,"Eventually worked across to sit outside the leader after the 700m, hung out after the 600m and failed to offer any extra effort at the business end of the race. (Blood in trachea.)",2012-01-04,2
1,8,PROSPERITY  (CL435),D Beadman,B,Began well. Took lead on fence 1300M. Held a 1L advantage turning in. Ran away home straight to score victory.,2012-01-04,3
2,4,SUISSE D'OR  (CL195),G Cheyne,--,Began awkwardly but soon resumed a forward spot. Elected to sit one-off behind leader 1300M. Pressed turning into home but couldn't pose any real threat to leader. Kept giving to hold 2nd.,2012-01-04,3
3,10,GREAT SHOW  (CK001),Y T Cheng,B,Ridden along after start but was trapped 3-wide towards rear. Settled on fence at rear 1300M. Improved inside home turn and was 4Ls down on straightening. Progressed steadily for 3rd.,2012-01-04,3
4,9,WINNING PAL  (CJ138),W M Lai,B/TT,Behind midfield on fence. Driven and shifted wider home turn. 4Ls away into final stretch. Kept on to make frame.,2012-01-04,3
5,1,PERFECT TEN  (CL030),C Y Ho,TT,Checked and was crowded for room at start. Caught 3-wide towards rear to home turn. Raced tight early home straight. Made up some ground until shifted in to avoid heels and bumped another runner 200M. Ran on thereafter.,2012-01-04,3
6,2,VILASOL  (CK303),T H So,B/SR,2-wide towards rear to home straight. Plugged on to the line.,2012-01-04,3
7,5,SOMETHING SPECIAL  (CJ014),M Du Plessis,H/P,Away in line and sat 2-wide at midfield. Swung wide and was 5Ls back leaving home turn. One-paced to conclude.,2012-01-04,3
8,3,VICTORY IDE SAY  (M056),T Angland,TT,Fair start. Rolled to a 2-wide spot ahead of midfield 1400M. Pressured 500M but couldn't turn up a notch.,2012-01-04,3
9,11,TELECOM SUPREMO  (M328),M L Yeung,B,2-wide towards rear to home straight. Never picked up.,2012-01-04,3
10,7,BULLISH POWER  (M330),K C Leung,TT,Never far of the pace on fence. Shaken up 500M but failed to respond. Faded final 250M.,2012-01-04,3
11,12,AMAZING FORTUNE  (CH235),C K Tong,B,3-wide at midfield early. Struggled from home turn. Well beaten soon after straightening.,2012-01-04,3
12,6,MARK GOOD  (M005),M Guyon,SR,Travelled 3-wide without cover ahead of midfield early. Dropped out from home turn and finished tailed out.,2012-01-04,3
1,1,HAPPY SEVEN  (CK155),Z Purton,B,"Sharp break from gate 2, led on paint, quickened at 350m, raced clear under firm drive, strong run to wire, always in command.",2012-01-04,4
2,4,VIVA GUY  (CK318),T H So,--,"Broke with others, sat 5th on rail, urged on at 400m, switched 3 deep off turn, game run down centre track to grab 2nd close home.",2012-01-04,4
3,7,BUMPER STRIKE  (CK395),M L Yeung,TT,"Awkward from gate, speed to sit close 2nd, 2 deep without cover, caught for toe turning in, kept on until tiring late.",2012-01-04,4
4,3,SNITZEL KID  (CL379),T Angland,B,"Good break, restrained to race 4th, tracked 2 deep with cover, peeled three wide into stretch, closed off soundly.",2012-01-04,4
5,9,HONG KONG FAT  (M099),C K Tong,H/TT,"Smartly away, slipstreamed leader in 3rd on rail, driven into home turn, one paced in chase to wire.",2012-01-04,4
6,10,JOLLY WONGCHOY  (CH076),T Clark,TT,"Broke nicely, dropped in 10th 2 deep with cover, 8L down & driven at 450m, very wide into straight, stayed on.",2012-01-04,4
7,6,FASTPLUS MASTER  (CL201),K C Leung,--,"Bumped at start, camped midfield on rail, 5L 7th turning in, modest progress in stretch.",2012-01-04,4
8,12,GOOD LOOKING WATCH  (CL278),W M Lai,--,"Driven forward to sit mid rank at first turn, raced 2 deep with cover, hard pressure from 400m, one-paced to line.",2012-01-04,4
9,5,SADDLERS LODGE  (CL406),M Guyon,--,"Raced 2 deep in last pair from Gate 12, widest into straight, beaten when opponent's whip struck its nose at 150m, hands and heels to finish.",2012-01-04,4
10,11,MINGS' HERO  (CJ011),C W Wong,SR,"Travelled 2 deep behind mid rank, wide off home turn, unable to quicken.",2012-01-04,4
11,2,BAITIWU  (CL205),D Beadman,B/TT,"Taken back to race on rail in last pair, minor progress past one-paced rivals from 300m, weakened final 100m.",2012-01-04,4
12,8,SPEEDY WARRIOR  (CJ077),Y T Cheng,--,"Parked worse than midfield, hard ridden at 300m, little response, faded out.",2012-01-04,4
1,8,HAPPY YEAH YEAH  (M085),M L Yeung,B,"Awkward jump, but drove through along rail to settle third trailing leader, challenged and led early straight, soon clear.",2012-01-04,5
2,1,SUPER PLUS  (CJ090),T H So,--,"Broke well, fourth one-off, mid-track bid, ran on well but not match winner's kick.",2012-01-04,5
3,2,TURF MAGIC  (CK307),Z Purton,B/TT1,"Slowly away, settled rear rail, bid between horses, ran on well.",2012-01-04,5
4,5,XILAI XIANZI  (N088),M Guyon,TT,"Fair break, settled midfield rail, out for bid two off, ran on but outkicked.",2012-01-04,5
5,12,ALL FRIENDS  (M374),K C Leung,--,"Moderate break, not much early pace, fourth last one off pulling slightly, taken off heels, kept on well between horses but unable to threaten.",2012-01-04,5
6,11,SUPREME TAIJI  (CL065),W M Lai,B,"Blew start, losing two lengths, third last rail, kept on well inside but never able to challenge.",2012-01-04,5
7,6,KEEN MARIE  (N123),M Du Plessis,--,"Fair break, midfield one-off urged, slight interference 900m out, kept on in straight without being able to threaten.",2012-01-04,5
8,10,OCEAN WIDE  (CJ132),G Cheyne,H,"Broke fast, led and crossed, led to 300m out, weakened.",2012-01-04,5
9,3,LOADS OF JOY  (CL088),K C Ng,TT,"Broke fast, up wide to join leaders, then second one-off, tried to challenge entering straight, weakened.",2012-01-04,5
10,7,ELUSIVE PRINCE  (M012),T Angland,--,"Broke well, up wide but not pace to join leaders, mid-rear one-off, awkward turn, no progress from 200m out.",2012-01-04,5
11,9,SMART GUY  (M377),Y T Cheng,--,"Moderate start, last three off, aimed between horses, no progress.",2012-01-04,5
12,4,MANY GAINS  (CJ051),C Y Ho,TT,"Fair break, aimed for lead but not pace to get there, caught three wide midfield, ridden and weakened, blood in trachea.",2012-01-04,5
1,10,HAWTHORNE  (CL136),C W Wong,SR,"Pushed to take the rail and shared the lead at fast sectionals, dominated throughout without real challenges.",2012-01-04,6
2,1,GOOD BOY BOY  (CK388),Z Purton,--,"Eased to obtain the box seat, 1.5Ls off the fast tempo, closed off well to the line for 2nd.",2012-01-04,6
3,6,GREEN ZONE  (M302),C K Tong,B,"Eased back, 4.5Ls off the leaders 2 wide, benefited by the fast tempo, progressed steadily 300M for 3rd.",2012-01-04,6
4,4,DANEWIN WINNING  (M405),G Mosse,TT,"Pushed forward, 2.5Ls off the fast pace 2 wide, just held ground in straight.",2012-01-04,6
5,11,PROSPEROUS  (CL054),M Guyon,--,"Eased back, 5.5Ls off the leaders, trapped 3 wide, favoured by the fast pace, made some ground 200M.",2012-01-04,6
6,9,LUCKY TURBO  (M231),D Beadman,TT,"Settled in midfield, 3Ls off the leaders, benefited by the fast tempo and the rail-run, just held ground in straight.",2012-01-04,6
7,12,CHARMGOLD  (CK002),T H So,B-,"Hard ridden early but not muster, 6Ls off the leaders on the fence, suited by the fast tempo, ran on fairly.",2012-01-04,6
8,5,FREE AND EASY  (CL049),K C Ng,V,"Hard ridden early but not muster, 3Ls off fast tempo, checked 600M, trapped 3-4 wide, ran on ok despite all negative racing situations.",2012-01-04,6
9,3,JOYFUL LUCK  (M223),O Doleuze,SR,"Eased at start, took rail at rear, 7.5Ls off the leaders, favoured by the fast pace, ran on ok.",2012-01-04,6
10,7,YOUNG TURBO  (CL416),M Du Plessis,--,"Eased back, 4.5Ls off the leaders 2 wide, suited by the fast tempo, however no progress.",2012-01-04,6
11,2,GOLDEN BAUHINIA  (CK123),C Y Ho,B2,"Pushed forward, 1.5Ls off the fast pace 2 wide, weakened 200M.",2012-01-04,6
12,8,DANE PATROL  (CL078),G Cheyne,B2/TT,"Pushed to share the lead at fast sectionals 3-4 wide, hung out badly, faded 250M.",2012-01-04,6
1,7,DELTA HEDGE  (M373),D Beadman,--,"Moderate break, midfield one off then rail, made smooth ground along rail, then mid-track bid, led 100m out, soon clear.",2012-01-04,7
2,11,SUNNY MORE  (M150),C Y Ho,H/TT,"Broke well, up wide to join leaders, settled third and fourth one-off, ridden turn, mid-track bid, not match winner.",2012-01-04,7
3,12,TRAVEL GUIDE  (CK101),K C Ng,B/H,"Fair break, not rushed, third last rail, improved inside entering straight, inside bid, kept on well without being able to challenge.",2012-01-04,7
4,3,SUPER TIGER  (M365),T Angland,TT,"Hopped start, third last one-off, bid between runners straight, finished well.",2012-01-04,7
5,2,NOBLE DELUXE  (M063),T H So,--,"Fair break, fourth rail, improved turn, inside bid, kept on but outpaced late.",2012-01-04,7
6,8,VERY WELL  (M161),B Doyle,SR/XB,"Taken back from wide to rear one-off, last into straight, wide bid, finished well.",2012-01-04,7
7,6,SLEEP WELL  (CK036),W M Lai,XB/TT,"Missed break and seemed unwilling, second last one-off, made ground between horses late but never able to challenge.",2012-01-04,7
8,10,PRIVATE ROAD  (CK189),T Clark,B,"Fair start but caught four wide first turn, improved far side to second one-off, kept on one pace until no extra late.",2012-01-04,7
9,5,PUBLIC FIGURE  (CK322),Z Purton,B,"Quickly away, joined leaders then midfield one-off, ridden entering straight, kept on one pace.",2012-01-04,7
10,4,MY GOAL  (CJ131),Y T Cheng,CP-/B2,"Broke well, led first turn and into straight, kicked early straight and still in front 50m out, swamped by closers.",2012-01-04,7
11,1,GREAT ACHIEVEMENT  (CD250),G Mosse,CP/TT,"Fair break, fourth last one-off then cornered badly first turn and caught wide no cover, went forward far side, no extra straight.",2012-01-04,7
12,9,HO WONGCHOY  (CK275),M Guyon,CP,"Good break, fifth one-off, back to mid-rear one-off, ridden before straight, weakened.",2012-01-04,7
1,7,MR BOND  (M098),G Mosse,--,"Reserved near the rear 7Ls behind leader, 3-wide turning for home, unleashed a powerful turn of foot to run down leaders inside 100M and won going away. Impressive.",2012-01-04,8
2,10,EURO SWIFTLY  (CK091),K C Leung,H/CP/TT,"Held up behind midfield, saved ground on the inside throughout, headway inside 400M, finished off well to go 2nd 50M from home but had no chance with the winner.",2012-01-04,8
3,12,HOLIDAY SUN  (CJ328),T Clark,CP,"Dropped back from draw 12, settled in last 8-9Ls off the pace, held up for clear running until 200M, switched wide and ran on strongly, got up to claim 3rd late.",2012-01-04,8
4,2,OSVALDO  (CK075),T Angland,B,"Not hurried in the early and middle part of the race, travelled nicely in midfield, blocked early straight, did best work final 200M.",2012-01-04,8
5,3,BUSINESS AS USUAL  (M057),D Beadman,H,"Went forward, caught wide until crossing to the lead near 1000M, set steady pace to straight, rallied on when pressed by pursuers inside 300M, faded late.",2012-01-04,8
6,6,FUN RIDER  (CK231),M L Yeung,B,"Towards the rear along the inside, shuffled back to last making the turn for home, driven to chase leaders from 400M, made steady progress from off the pace.",2012-01-04,8
7,4,PACKING TYCOON  (N010),Z Purton,TT,"Vied for early lead, sat one out one back entering back straight, pushed out inside 300M but couldn't get past leader, weakened final 100M.",2012-01-04,8
8,8,BANKSTERS BONUS  (N113),M Du Plessis,B1,"Towards the rear in the first half, moved closer to pace from 800M, 3-wide turning for home, kept on same pace in the finish.",2012-01-04,8
9,1,HAPPY TUMBLER  (CL048),C Y Ho,XB,"Settled more prominent than usual, tracked leaders and well poised to strike turning in, not quickened under pressure.",2012-01-04,8
10,9,EMPEROR CLAUDIUS  (M128),B Doyle,B-/XB,"Never better than midfield, one-paced final 300M, no impression.",2012-01-04,8
11,11,AMITYSHIP  (CK023),K C Ng,B,"Vied for early lead, tracked leader from 1000M, came under pressure passing 500M, weakened and dropped out of contention mid-straight. (Muco.)",2012-01-04,8
12,5,FLASHING AURA  (CL404),W M Lai,TT,"In the group chasing the pace, travelled wide without cover from 1000M, outpaced inside 400M, lost touch 200M.",2012-01-04,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-04,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-04,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-04,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-04,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2012-01-04,13
1,4,HONOUR LIST  (CL358),Z Purton,V,"Broke well from a high draw settling 3-wide in a prominent spot, remained similar turning in, soon hit the front after straightening, just held off late challenges.",2012-01-08,1
2,5,VIVA DOLPHIN  (M071),W M Lai,SR/TT,"Began awkwardly losing ground, soon recovered to midfield on rails, shifted out for a run turning in, fought on steadily to be nearest at finish.",2012-01-08,1
3,10,MR AWARD  (M065),Y T Cheng,P-/TT,"Began with others, gradually settled in 6th in forward of midfield, similar turning in, fought on steadily to be nearest at finish.",2012-01-08,1
4,12,LOTS OF FUN  (CL089),M Du Plessis,B,"Began moderately, settled behind midfield, shifted out for a run turning in, ran on to do best work late.",2012-01-08,1
5,8,FLYING KEEPER  (M191),C Y Ho,B/TT,"Settled 2-wide in midfield, shifted wider turning in, made steady headway under pressure down the centre of the straight, found no extra close to home.",2012-01-08,1
6,2,CLASSIC FIGURE  (CL279),G Mosse,XB1/TT,"Began with others, settled in 2L 4th on rails, baulked for a run until 300 M, ran home one-paced thereafter.",2012-01-08,1
